meeting_date,asof_date,exp_rate_bp,rate_uncertainty,days_to_meeting,actual_rate_bp,forecast_error_bp,error_direction
2025-05-07,2024-11-20,420.0266424733576,23.62710917966088,168,437.5,-17.473357526642417,Underestimate
2025-05-07,2024-11-21,422.17953467953475,23.24161929070228,167,437.5,-15.320465320465246,Underestimate
2025-05-07,2024-11-22,424.36015000000003,23.05464903175713,166,437.5,-13.139849999999967,Underestimate
2025-05-07,2024-11-25,421.5544,23.665488387945853,163,437.5,-15.945600000000013,Underestimate
2025-05-07,2024-11-26,423.4850499999999,23.035216007181262,162,437.5,-14.014950000000113,Underestimate
2025-05-07,2024-11-27,420.571241928758,22.78655237975991,161,437.5,-16.928758071241987,Underestimate
2025-05-07,2024-11-29,418.10997499999996,23.330131922031107,159,437.5,-19.390025000000037,Underestimate
2025-05-07,2024-12-02,421.6491841491842,22.973869197646138,156,437.5,-15.85081585081582,Underestimate
2025-05-07,2024-12-03,414.7211,23.017096141563993,155,437.5,-22.77890000000002,Underestimate
2025-05-07,2024-12-04,409.91827500000005,22.588140052345505,154,437.5,-27.58172499999995,Underestimate
2025-05-07,2024-12-05,413.16540000000015,23.37610409884419,153,437.5,-24.334599999999853,Underestimate
2025-05-07,2024-12-06,407.68465481534525,22.231749443406137,152,437.5,-29.815345184654745,Underestimate
2025-05-07,2024-12-09,408.72095,22.16903879507409,149,437.5,-28.779049999999984,Underestimate
2025-05-07,2024-12-10,409.962925,21.141194986196382,148,437.5,-27.537075000000016,Underestimate
2025-05-07,2024-12-11,410.3101728101728,19.826514564207105,147,437.5,-27.189827189827213,Underestimate
2025-05-07,2024-12-12,411.49905100094907,19.898874443902493,146,437.5,-26.000948999050934,Underestimate
2025-05-07,2024-12-13,414.09359840640155,19.581657441040335,145,437.5,-23.406401593598446,Underestimate
2025-05-07,2024-12-16,414.26874999999995,19.108153323581536,142,437.5,-23.231250000000045,Underestimate
2025-05-07,2024-12-17,414.79367729367726,19.236944788439498,141,437.5,-22.706322706322737,Underestimate
2025-05-07,2024-12-18,422.783025,16.234839754348517,140,437.5,-14.71697499999999,Underestimate
2025-05-07,2024-12-19,419.462075,17.35994345308691,139,437.5,-18.037924999999973,Underestimate
2025-05-07,2024-12-20,418.46210596210597,17.41740886037471,138,437.5,-19.037894037894034,Underestimate
2025-05-07,2024-12-23,421.507675,16.67257976722184,135,437.5,-15.992324999999994,Underestimate
2025-05-07,2024-12-24,419.795425,17.21013216304207,134,437.5,-17.704574999999977,Underestimate
2025-05-07,2024-12-26,420.0942825942826,17.31557404131925,132,437.5,-17.405717405717382,Underestimate
2025-05-07,2024-12-27,418.594225,17.8077173340486,131,437.5,-18.905775000000006,Underestimate
2025-05-07,2024-12-30,417.47145497145505,18.12694786135821,128,437.5,-20.028545028544954,Underestimate
2025-05-07,2024-12-31,417.67259482740513,17.79045163832539,127,437.5,-19.827405172594865,Underestimate
2025-05-07,2025-01-02,418.6380938619061,17.823536360323825,125,437.5,-18.8619061380939,Underestimate
2025-05-07,2025-01-03,419.916475,17.39939721870775,124,437.5,-17.58352500000001,Underestimate
2025-05-07,2025-01-06,420.9398584398584,17.17422940630864,121,437.5,-16.560141560141574,Underestimate
2025-05-07,2025-01-07,422.641025,16.55408520424415,120,437.5,-14.858974999999987,Underestimate
2025-05-07,2025-01-08,422.24157499999995,16.566414564394282,119,437.5,-15.258425000000045,Underestimate
2025-05-07,2025-01-09,420.79654999999997,17.0001767078316,118,437.5,-16.703450000000032,Underestimate
2025-05-07,2025-01-10,427.1538646538646,14.539675953890523,117,437.5,-10.346135346135384,Underestimate
2025-05-07,2025-01-13,428.90997500000003,13.474869034590837,114,437.5,-8.590024999999969,Underestimate
2025-05-07,2025-01-14,427.2322,14.430429070543953,113,437.5,-10.267800000000022,Underestimate
2025-05-07,2025-01-15,423.88775,15.939899621311923,112,437.5,-13.612250000000017,Underestimate
2025-05-07,2025-01-16,422.87666037666037,16.254931292543763,111,437.5,-14.623339623339632,Underestimate
2025-05-07,2025-01-17,424.88775,15.545373907934795,110,437.5,-12.612250000000017,Underestimate
2025-05-07,2025-01-21,425.04333754333754,15.493771512003502,106,437.5,-12.456662456662457,Underestimate
2025-05-07,2025-01-22,425.14385000000004,15.354414908341509,105,437.5,-12.356149999999957,Underestimate
2025-05-07,2025-01-23,424.632775,15.561134142451667,104,437.5,-12.867225000000019,Underestimate
2025-05-07,2025-01-24,423.709975,16.018023770096455,103,437.5,-13.790025000000014,Underestimate
2025-05-07,2025-01-27,422.1877153122847,16.510100865617574,100,437.5,-15.312284687715305,Underestimate
2025-05-07,2025-01-28,422.3544348544348,16.478314760449358,99,437.5,-15.145565145565172,Underestimate
2025-05-07,2025-01-29,425.13275,15.339487521996947,98,437.5,-12.367250000000013,Underestimate
2025-05-07,2025-01-30,424.87777500000004,15.143812632536596,97,437.5,-12.622224999999958,Underestimate
2025-05-07,2025-01-31,426.555575,14.470148113249394,96,437.5,-10.944425000000024,Underestimate
2025-05-07,2025-02-03,428.4,13.560604706280616,93,437.5,-9.100000000000023,Underestimate
2025-05-07,2025-02-04,427.2,14.205984654363105,92,437.5,-10.300000000000011,Underestimate
2025-05-07,2025-02-05,425.95000000000005,14.744405718780259,91,437.5,-11.549999999999955,Underestimate
2025-05-07,2025-02-06,426.7111,14.40948947013738,90,437.5,-10.788900000000012,Underestimate
2025-05-07,2025-02-07,430.56665000000004,12.0414350381298,89,437.5,-6.933349999999962,Underestimate
2025-05-07,2025-02-10,430.05556755556756,12.34782403780579,86,437.5,-7.444432444432437,Underestimate
2025-05-07,2025-02-11,431.81665000000004,10.993954373995738,85,437.5,-5.683349999999962,Underestimate
2025-05-07,2025-02-12,434.85,7.878927592001338,84,437.5,-2.6499999999999773,Underestimate
2025-05-07,2025-02-13,433.41112499999997,9.5749922315569,83,437.5,-4.08887500000003,Underestimate
2025-05-07,2025-02-14,432.62775487224513,10.210342767272648,82,437.5,-4.872245127754866,Underestimate
2025-05-07,2025-02-18,433.805575,9.117461210193055,78,437.5,-3.694425000000024,Underestimate
2025-05-07,2025-02-19,434.13890000000004,8.75481334980935,77,437.5,-3.361099999999965,Underestimate
2025-05-07,2025-02-20,431.6388999999999,10.94720314920665,76,437.5,-5.861100000000079,Underestimate
2025-05-07,2025-02-21,429.033325,12.683938246632039,75,437.5,-8.46667500000001,Underestimate
2025-05-07,2025-02-24,430.35554999999994,11.826108159386163,72,437.5,-7.144450000000063,Underestimate
2025-05-07,2025-02-25,430.83332499999995,11.556646115736823,71,437.5,-6.666675000000055,Underestimate
2025-05-07,2025-02-26,430.33332499999995,11.838048591063266,70,437.5,-7.166675000000055,Underestimate
2025-05-07,2025-02-27,430.33332499999995,11.838048591063266,69,437.5,-7.166675000000055,Underestimate
2025-05-07,2025-02-28,428.622225,13.062952807438867,68,437.5,-8.877774999999986,Underestimate
2025-05-07,2025-03-03,427.30000000000007,13.555810562264433,65,437.5,-10.199999999999932,Underestimate
2025-05-07,2025-03-04,424.9555624555625,14.086361044719341,64,437.5,-12.544437544437528,Underestimate
2025-05-07,2025-03-05,426.95555,13.399984111837597,63,437.5,-10.544449999999983,Underestimate
2025-05-07,2025-03-06,423.11109999999996,14.866600377692272,62,437.5,-14.388900000000035,Underestimate
2025-05-07,2025-03-07,428.1,12.47156766409099,61,437.5,-9.399999999999977,Underestimate
2025-05-07,2025-03-10,424.566675,13.413742186443535,58,437.5,-12.933325000000025,Underestimate
2025-05-07,2025-03-11,427.41112499999997,12.985144444109007,57,437.5,-10.08887500000003,Underestimate
2025-05-07,2025-03-12,430.277775,11.624009250227521,56,437.5,-7.22222499999998,Underestimate
2025-05-07,2025-03-13,428.62222500000007,12.308817410676586,55,437.5,-8.877774999999929,Underestimate
2025-05-07,2025-03-14,430.311125,11.607355479797068,54,437.5,-7.188874999999996,Underestimate
2025-05-07,2025-03-17,431.822225,10.718430204529719,51,437.5,-5.677774999999997,Underestimate
2025-05-07,2025-03-18,433.333325,9.316957359802341,50,437.5,-4.166674999999998,Underestimate
2025-05-07,2025-03-19,432.822225,9.750015182007411,49,437.5,-4.677774999999997,Underestimate
2025-05-07,2025-03-20,433.777775,8.89947560530254,48,437.5,-3.7222249999999804,Underestimate
2025-05-07,2025-03-21,433.92222499999997,8.75465025282992,47,437.5,-3.577775000000031,Underestimate
2025-05-07,2025-03-24,434.6111,7.992293587575472,44,437.5,-2.8888999999999783,Underestimate
2025-05-07,2025-03-25,434.1,8.56971411425142,43,437.5,-3.3999999999999773,Underestimate
2025-05-07,2025-03-26,434.44445,8.188550799592074,42,437.5,-3.0555499999999824,Underestimate
2025-05-07,2025-03-27,434.6,8.005623023850173,41,437.5,-2.8999999999999773,Underestimate
2025-05-07,2025-03-28,432.866675,9.714186761864063,40,437.5,-4.6333250000000135,Underestimate
2025-05-07,2025-03-31,434.0111,8.663144740219916,37,437.5,-3.488900000000001,Underestimate
2025-05-07,2025-04-01,432.73890000000006,9.816283756595467,36,437.5,-4.761099999999942,Underestimate
2025-05-07,2025-04-02,434.84445,7.703038634039167,35,437.5,-2.655550000000005,Underestimate
2025-05-07,2025-04-03,432.027775,10.337329372201266,34,437.5,-5.47222499999998,Underestimate
2025-05-07,2025-04-04,429.166675,11.785110073494222,33,437.5,-8.333325000000002,Underestimate
2025-05-07,2025-04-07,427.877775,12.164226693439044,30,437.5,-9.622225000000014,Underestimate
2025-05-07,2025-04-08,426.377775,12.423837412384911,29,437.5,-11.122225000000014,Underestimate
2025-05-07,2025-04-09,432.39445,10.078298923801576,28,437.5,-5.105549999999994,Underestimate
2025-05-07,2025-04-10,430.66110000000003,11.144592715303688,27,437.5,-6.838899999999967,Underestimate
2025-05-07,2025-04-11,432.8,9.767804256842988,26,437.5,-4.699999999999989,Underestimate
2025-05-07,2025-04-14,432.433325,10.049660663145547,23,437.5,-5.066674999999975,Underestimate
2025-05-07,2025-04-15,432.86109999999996,9.718698821858819,22,437.5,-4.638900000000035,Underestimate
2025-05-07,2025-04-16,433.816675,8.860939111876066,21,437.5,-3.683325000000025,Underestimate
2025-05-07,2025-04-17,435.2333249999999,7.178374429101271,20,437.5,-2.2666750000000775,Underestimate
2025-05-07,2025-04-21,433.833325,8.844341097242632,16,437.5,-3.666674999999998,Underestimate
2025-05-07,2025-04-22,435.55555,6.69554808790886,15,437.5,-1.9444500000000176,Underestimate
2025-05-07,2025-04-23,436.122225,5.704919898594107,14,437.5,-1.3777749999999855,Underestimate
2025-05-07,2025-04-24,435.433325,6.884455638928543,13,437.5,-2.066674999999975,Underestimate
2025-05-07,2025-04-25,434.91110000000003,7.617092410493652,12,437.5,-2.588899999999967,Underestimate
2025-05-07,2025-04-28,435.722225,6.425254162239421,9,437.5,-1.7777750000000196,Underestimate
2025-05-07,2025-04-29,435.2,7.22564875980005,8,437.5,-2.3000000000000114,Underestimate
2025-05-07,2025-04-30,436.0,5.937171043518958,7,437.5,-1.5,Underestimate
2025-05-07,2025-05-01,436.066675,5.811944979469008,6,437.5,-1.4333250000000248,Underestimate
2025-05-07,2025-05-02,436.8,4.124318125460256,5,437.5,-0.6999999999999886,Underestimate
2025-05-07,2025-05-05,437.15555,2.914207301737472,2,437.5,-0.3444499999999948,Underestimate
2025-05-07,2025-05-06,436.966675,3.612296976215411,1,437.5,-0.5333249999999907,Underestimate
2025-05-07,2025-05-07,437.0,3.5,0,437.5,-0.5,Underestimate
2025-06-18,2024-09-12,315.38335,29.426476900531263,279,437.5,-122.11664999999999,Underestimate
2025-06-18,2024-09-13,306.83335,30.420906919049933,278,437.5,-130.66665,Underestimate
2025-06-18,2024-09-16,303.2998907998908,30.502852420258687,275,437.5,-134.20010920010918,Underestimate
2025-06-18,2024-09-17,309.29992500000003,30.548549801821608,274,437.5,-128.20007499999997,Underestimate
2025-06-18,2024-09-18,311.7833007166993,28.03344976540263,273,437.5,-125.71669928330073,Underestimate
2025-06-18,2024-09-19,312.28332499999993,27.904747390800278,272,437.5,-125.21667500000007,Underestimate
2025-06-18,2024-09-20,309.78335,28.362604125458933,271,437.5,-127.71665000000002,Underestimate
2025-06-18,2024-09-23,308.78330000000005,28.351364889719154,268,437.5,-128.71669999999995,Underestimate
2025-06-18,2024-09-24,305.7833932833933,28.100053895682628,267,437.5,-131.7166067166067,Underestimate
2025-06-18,2024-09-25,308.7666425332851,27.905709583504493,266,437.5,-128.7333574667149,Underestimate
2025-06-18,2024-09-26,318.2666442333557,27.242889693582068,265,437.5,-119.23335576664431,Underestimate
2025-06-18,2024-09-27,311.2833,27.88258221739873,264,437.5,-126.2167,Underestimate
2025-06-18,2024-09-30,324.2999250000001,26.751142872676954,261,437.5,-113.20007499999991,Underestimate
2025-06-18,2024-10-01,322.06671543328457,26.903977688670782,260,437.5,-115.43328456671543,Underestimate
2025-06-18,2024-10-02,325.316725,26.697138147643745,259,437.5,-112.18327499999998,Underestimate
2025-06-18,2024-10-03,335.5333019666981,25.041969129397298,258,437.5,-101.9666980333019,Underestimate
2025-06-18,2024-10-04,364.01662500000003,24.507712533187895,257,437.5,-73.48337499999997,Underestimate
2025-06-18,2024-10-07,371.26669999999996,25.32096406359758,254,437.5,-66.23330000000004,Underestimate
2025-06-18,2024-10-08,368.76663126663124,25.072582146103784,253,437.5,-68.73336873336876,Underestimate
2025-06-18,2024-10-09,375.03336246663764,25.20715985179209,252,437.5,-62.46663753336236,Underestimate
2025-06-18,2024-10-10,372.01670951670957,24.405207971998657,251,437.5,-65.48329048329043,Underestimate
2025-06-18,2024-10-11,364.5333,22.236191020721154,250,437.5,-72.9667,Underestimate
2025-06-18,2024-10-14,371.28336621663374,24.502829946116403,247,437.5,-66.21663378336626,Underestimate
2025-06-18,2024-10-15,366.79997499999996,23.018027500187216,246,437.5,-70.70002500000004,Underestimate
2025-06-18,2024-10-16,364.7999977000024,22.517204494907812,245,437.5,-72.7000022999976,Underestimate
2025-06-18,2024-10-17,370.30006719993276,24.63062441692912,244,437.5,-67.19993280006724,Underestimate
2025-06-18,2024-10-18,367.81665000000004,23.74777848089164,243,437.5,-69.68334999999996,Underestimate
2025-06-18,2024-10-21,375.79991329991327,26.02874681190287,240,437.5,-61.70008670008673,Underestimate
2025-06-18,2024-10-22,376.799975,26.08979858104265,239,437.5,-60.70002499999998,Underestimate
2025-06-18,2024-10-23,381.28338121661875,26.922894762887225,238,437.5,-56.21661878338125,Underestimate
2025-06-18,2024-10-24,377.016725,25.878399685343275,237,437.5,-60.48327499999999,Underestimate
2025-06-18,2024-10-25,380.75003174996823,26.33821490458166,236,437.5,-56.74996825003177,Underestimate
2025-06-18,2024-10-28,384.25007824992184,26.937643687221968,233,437.5,-53.24992175007816,Underestimate
2025-06-18,2024-10-29,381.7334,26.37769084738086,232,437.5,-55.76659999999998,Underestimate
2025-06-18,2024-10-30,384.46667500000007,26.875096547628907,231,437.5,-53.033324999999934,Underestimate
2025-06-18,2024-10-31,385.716675,27.004427913665843,230,437.5,-51.78332499999999,Underestimate
2025-06-18,2024-11-01,389.21665,26.540263992234518,229,437.5,-48.283349999999984,Underestimate
2025-06-18,2024-11-04,387.7334,26.62119502276335,226,437.5,-49.76659999999998,Underestimate
2025-06-18,2024-11-05,391.683375,26.970794363707107,225,437.5,-45.81662499999999,Underestimate
2025-06-18,2024-11-06,399.1666616666617,27.132450641925427,224,437.5,-38.333338333338304,Underestimate
2025-06-18,2024-11-07,396.216625,27.442186020967334,223,437.5,-41.28337499999998,Underestimate
2025-06-18,2024-11-08,401.9260105739895,27.13735708158064,222,437.5,-35.573989426010485,Underestimate
2025-06-18,2024-11-11,406.83469433469435,26.72880109999609,219,437.5,-30.665305665305652,Underestimate
2025-06-18,2024-11-12,411.01532351532353,26.498175693685557,218,437.5,-26.48467648467647,Underestimate
2025-06-18,2024-11-13,401.02916147083863,25.512037962375473,217,437.5,-36.47083852916137,Underestimate
2025-06-18,2024-11-14,403.6291161291162,26.350167312053077,216,437.5,-33.8708838708838,Underestimate
2025-06-18,2024-11-15,405.72908177091824,26.86416337440049,215,437.5,-31.770918229081758,Underestimate
2025-06-18,2024-11-18,405.56530000000004,26.859238371740922,212,437.5,-31.934699999999964,Underestimate
2025-06-18,2024-11-19,406.0571,26.878226124318548,211,437.5,-31.44290000000001,Underestimate
2025-06-18,2024-11-20,407.8599500000001,26.727863476108602,210,437.5,-29.640049999999917,Underestimate
2025-06-18,2024-11-21,410.81835168164827,26.36532023274766,209,437.5,-26.681648318351733,Underestimate
2025-06-18,2024-11-22,414.63790000000006,26.077828390991456,208,437.5,-22.86209999999994,Underestimate
2025-06-18,2024-11-25,410.2210772789226,26.738458558651107,205,437.5,-27.27892272107738,Underestimate
2025-06-18,2024-11-26,412.9572995427005,26.133889759064363,204,437.5,-24.542700457299475,Underestimate
2025-06-18,2024-11-27,409.2101717101717,25.964920370059012,203,437.5,-28.28982828982828,Underestimate
2025-06-18,2024-11-29,406.7766192766193,26.442116406177494,201,437.5,-30.72338072338073,Underestimate
2025-06-18,2024-12-02,409.5102749999999,26.151857857987352,198,437.5,-27.989725000000078,Underestimate
2025-06-18,2024-12-03,402.554434945565,26.19022863408531,197,437.5,-34.94556505443501,Underestimate
2025-06-18,2024-12-04,397.77942500000006,25.813689133275297,196,437.5,-39.72057499999994,Underestimate
2025-06-18,2024-12-05,401.0265385265385,26.505834565555173,195,437.5,-36.4734614734615,Underestimate
2025-06-18,2024-12-06,394.6846249999999,25.50001056096595,194,437.5,-42.815375000000074,Underestimate
2025-06-18,2024-12-09,396.582075,25.447697119668312,191,437.5,-40.917925000000025,Underestimate
2025-06-18,2024-12-10,398.62964999999997,24.532369247129395,190,437.5,-38.87035000000003,Underestimate
2025-06-18,2024-12-11,398.9767635232365,23.408947954505845,189,437.5,-38.523236476763486,Underestimate
2025-06-18,2024-12-12,400.943525,23.41865731792442,188,437.5,-36.55647499999998,Underestimate
2025-06-18,2024-12-13,404.31577500000003,23.071174355662414,187,437.5,-33.18422499999997,Underestimate
2025-06-18,2024-12-16,405.3520678520679,22.55065410655515,184,437.5,-32.147932147932124,Underestimate
2025-06-18,2024-12-17,405.87705,22.65988268498979,183,437.5,-31.622950000000003,Underestimate
2025-06-18,2024-12-18,416.25525000000005,19.59979202536343,182,437.5,-21.244749999999954,Underestimate
2025-06-18,2024-12-19,412.96199953800044,20.533415073784223,181,437.5,-24.53800046199956,Underestimate
2025-06-18,2024-12-20,411.96207499999997,20.581970549351563,180,437.5,-25.53792500000003,Underestimate
2025-06-18,2024-12-23,414.97984752015253,19.963935022145517,177,437.5,-22.520152479847468,Underestimate
2025-06-18,2024-12-24,412.4621000000001,20.633554313060074,176,437.5,-25.037899999999922,Underestimate
2025-06-18,2024-12-26,411.92762442762444,20.911712001446947,174,437.5,-25.572375572375563,Underestimate
2025-06-18,2024-12-27,410.427625,21.3209905224728,173,437.5,-27.072375000000022,Underestimate
2025-06-18,2024-12-30,407.6937,21.850045315971315,170,437.5,-29.80630000000002,Underestimate
2025-06-18,2024-12-31,408.728175,21.45009233475173,169,437.5,-28.77182499999998,Underestimate
2025-06-18,2025-01-02,409.69365280634713,21.477609184110698,167,437.5,-27.80634719365287,Underestimate
2025-06-18,2025-01-03,410.94422655577347,21.131575781903095,166,437.5,-26.55577344422653,Underestimate
2025-06-18,2025-01-06,411.99542449542446,20.941859214889355,163,437.5,-25.50457550457554,Underestimate
2025-06-18,2025-01-07,414.5298729701271,20.2738088571792,162,437.5,-22.970127029872913,Underestimate
2025-06-18,2025-01-08,413.2971507971507,20.446331438537342,161,437.5,-24.20284920284928,Underestimate
2025-06-18,2025-01-09,411.04657354657354,20.921068719069897,160,437.5,-26.45342645342646,Underestimate
2025-06-18,2025-01-10,419.76495,18.480510044300726,159,437.5,-17.73505,Underestimate
2025-06-18,2025-01-13,421.54885,17.646942048907512,156,437.5,-15.951149999999984,Underestimate
2025-06-18,2025-01-14,419.06555656555656,18.593247586149815,155,437.5,-18.434443434443438,Underestimate
2025-06-18,2025-01-15,414.08214999999996,20.07667929159352,154,437.5,-23.417850000000044,Underestimate
2025-06-18,2025-01-16,413.09884999999997,20.324003756088512,153,437.5,-24.40115000000003,Underestimate
2025-06-18,2025-01-17,415.0822275822276,19.764788717017833,152,437.5,-22.417772417772426,Underestimate
2025-06-18,2025-01-21,416.09882500000003,19.58747261949267,148,437.5,-21.401174999999967,Underestimate
2025-06-18,2025-01-22,415.36609999999996,19.611105802325376,147,437.5,-22.13390000000004,Underestimate
2025-06-18,2025-01-23,414.88277738277736,19.76953827119885,146,437.5,-22.617222617222637,Underestimate
2025-06-18,2025-01-24,413.0988000000001,20.230241930337858,145,437.5,-24.401199999999903,Underestimate
2025-06-18,2025-01-27,409.1321283678716,20.70087862387898,142,437.5,-28.367871632128413,Underestimate
2025-06-18,2025-01-28,410.1321773678225,20.681147397233715,141,437.5,-27.36782263217748,Underestimate
2025-06-18,2025-01-29,412.8828003828004,19.785982550749647,140,437.5,-24.617199617199617,Underestimate
2025-06-18,2025-01-30,412.68335,19.633934470133592,139,437.5,-24.81664999999998,Underestimate
2025-06-18,2025-01-31,415.16665,19.089302705376642,138,437.5,-22.333349999999996,Underestimate
2025-06-18,2025-02-03,418.65002499999997,18.236681921319324,135,437.5,-18.84997500000003,Underestimate
2025-06-18,2025-02-04,416.700025,18.81645994865599,134,437.5,-20.799975000000018,Underestimate
2025-06-18,2025-02-05,415.449975,19.226239166809897,133,437.5,-22.050025000000005,Underestimate
2025-06-18,2025-02-06,416.18332499999997,18.973501046047748,132,437.5,-21.316675000000032,Underestimate
2025-06-18,2025-02-07,421.65,16.9825277859334,131,437.5,-15.850000000000023,Underestimate
2025-06-18,2025-02-10,421.1666413333587,17.19535423328173,128,437.5,-16.33335866664129,Underestimate
2025-06-18,2025-02-11,422.9,16.25653714663735,127,437.5,-14.600000000000023,Underestimate
2025-06-18,2025-02-12,428.349975,13.502922554001966,126,437.5,-9.150025000000028,Underestimate
2025-06-18,2025-02-13,426.1333113666886,14.854647072589776,125,437.5,-11.366688633311412,Underestimate
2025-06-18,2025-02-14,422.933325,15.894302578105622,124,437.5,-14.566674999999975,Underestimate
2025-06-18,2025-02-18,424.91667499999994,15.04453578361177,120,437.5,-12.583325000000059,Underestimate
2025-06-18,2025-02-19,424.41662500000007,15.006112874737916,119,437.5,-13.083374999999933,Underestimate
2025-06-18,2025-02-20,421.9166655833344,16.382167965279415,118,437.5,-15.583334416665593,Underestimate
2025-06-18,2025-02-21,417.699975,17.76997847492717,117,437.5,-19.800025000000005,Underestimate
2025-06-18,2025-02-24,418.21664999999996,17.20399409374172,114,437.5,-19.28335000000004,Underestimate
2025-06-18,2025-02-25,416.249975,16.895733559078607,113,437.5,-21.250024999999994,Underestimate
2025-06-18,2025-02-26,415.749975,17.089456910603538,112,437.5,-21.750024999999994,Underestimate
2025-06-18,2025-02-27,415.749975,17.089456910603538,111,437.5,-21.750024999999994,Underestimate
2025-06-18,2025-02-28,410.81667331667325,17.284128206301784,110,437.5,-26.683326683326754,Underestimate
2025-06-18,2025-03-03,410.300025,17.881819957693764,107,437.5,-27.199974999999995,Underestimate
2025-06-18,2025-03-04,408.81669631669627,18.47792274518206,106,437.5,-28.683303683303734,Underestimate
2025-06-18,2025-03-05,410.81665000000004,17.960166557621342,105,437.5,-26.68334999999996,Underestimate
2025-06-18,2025-03-06,405.33335,18.692521974776437,104,437.5,-32.166650000000004,Underestimate
2025-06-18,2025-03-07,410.350025,16.859032667960964,103,437.5,-27.149974999999984,Underestimate
2025-06-18,2025-03-10,404.40000000000003,16.65536700286127,100,437.5,-33.099999999999966,Underestimate
2025-06-18,2025-03-11,408.88335,16.986166217763795,99,437.5,-28.616649999999993,Underestimate
2025-06-18,2025-03-12,413.33335,16.48072443121054,98,437.5,-24.166650000000004,Underestimate
2025-06-18,2025-03-13,410.8166733166733,16.72146281633601,97,437.5,-26.683326683326698,Underestimate
2025-06-18,2025-03-14,413.283325,16.446299794919675,96,437.5,-24.21667500000001,Underestimate
2025-06-18,2025-03-17,417.26665,16.337389564355135,93,437.5,-20.233349999999973,Underestimate
2025-06-18,2025-03-18,418.75,15.450404525448517,92,437.5,-18.75,Underestimate
2025-06-18,2025-03-19,418.26667499999996,15.719011878752907,91,437.5,-19.233325000000036,Underestimate
2025-06-18,2025-03-20,416.8333206666793,14.686651167789723,90,437.5,-20.6666793333207,Underestimate
2025-06-18,2025-03-21,415.366675,14.007999480453124,89,437.5,-22.133325000000013,Underestimate
2025-06-18,2025-03-24,419.33335,14.574303680708041,86,437.5,-18.166650000000004,Underestimate
2025-06-18,2025-03-25,418.85,14.903942431450814,85,437.5,-18.649999999999977,Underestimate
2025-06-18,2025-03-26,418.33335,14.500414745016778,84,437.5,-19.166650000000004,Underestimate
2025-06-18,2025-03-27,419.35,14.586894803212918,83,437.5,-18.149999999999977,Underestimate
2025-06-18,2025-03-28,414.45000000000005,14.683621828418218,82,437.5,-23.049999999999955,Underestimate
2025-06-18,2025-03-31,416.48332500000004,14.353440247702812,79,437.5,-21.016674999999964,Underestimate
2025-06-18,2025-04-01,415.26665,15.095923217130512,78,437.5,-22.233349999999973,Underestimate
2025-06-18,2025-04-02,418.9833314833314,14.292997733177392,77,437.5,-18.516668516668574,Underestimate
2025-06-18,2025-04-03,413.83335000000005,15.188266121499847,76,437.5,-23.666649999999947,Underestimate
2025-06-18,2025-04-04,406.2500062499938,13.661345191089659,75,437.5,-31.249993750006183,Underestimate
2025-06-18,2025-04-07,403.18332499999997,12.470522921849547,72,437.5,-34.31667500000003,Underestimate
2025-06-18,2025-04-08,399.18335,14.296742033676763,71,437.5,-38.31664999999998,Underestimate
2025-06-18,2025-04-09,415.78335,15.521625648671598,70,437.5,-21.716650000000016,Underestimate
2025-06-18,2025-04-10,410.883325,15.08263030589741,69,437.5,-26.616674999999987,Underestimate
2025-06-18,2025-04-11,414.54999999999995,14.785043117962152,68,437.5,-22.950000000000045,Underestimate
2025-06-18,2025-04-14,415.0999974000026,15.293291760612572,65,437.5,-22.40000259999738,Underestimate
2025-06-18,2025-04-15,416.33332500000006,15.312739612635454,64,437.5,-21.16667499999994,Underestimate
2025-06-18,2025-04-16,417.4,14.813043238983676,63,437.5,-20.100000000000023,Underestimate
2025-06-18,2025-04-17,419.64999285000715,14.080921590936299,62,437.5,-17.850007149992848,Underestimate
2025-06-18,2025-04-21,416.75,14.610441471769429,58,437.5,-20.75,Underestimate
2025-06-18,2025-04-22,419.16665,13.636606167866695,57,437.5,-18.333349999999996,Underestimate
2025-06-18,2025-04-23,422.06665,13.651985488473828,56,437.5,-15.433350000000019,Underestimate
2025-06-18,2025-04-24,420.6,14.07839657063261,55,437.5,-16.899999999999977,Underestimate
2025-06-18,2025-04-25,420.133325,14.459658517557562,54,437.5,-17.366674999999987,Underestimate
2025-06-18,2025-04-28,420.1666673333326,13.71851267538255,51,437.5,-17.33333266666739,Underestimate
2025-06-18,2025-04-29,419.70000000000005,14.123030836190933,50,437.5,-17.799999999999955,Underestimate
2025-06-18,2025-04-30,419.75,13.32056680475722,49,437.5,-17.75,Underestimate
2025-06-18,2025-05-01,422.1499903500097,13.712126206391254,48,437.5,-15.350009649990284,Underestimate
2025-06-18,2025-05-02,428.55,12.457828863810901,47,437.5,-8.949999999999989,Underestimate
2025-06-18,2025-05-05,430.51664999999997,11.418858208135347,44,437.5,-6.98335000000003,Underestimate
2025-06-18,2025-05-06,429.54999999999995,11.977426685227508,43,437.5,-7.9500000000000455,Underestimate
2025-06-18,2025-05-07,432.0,10.594810050208546,42,437.5,-5.5,Underestimate
2025-06-18,2025-05-08,433.166675,9.463372519581748,41,437.5,-4.333325000000002,Underestimate
2025-06-18,2025-05-09,433.19444999999996,9.4393320313198,40,437.5,-4.305550000000039,Underestimate
